"joe said i",5
"joe that i",5
"joe was a",5
"john all right",5
"know all about",5
"know what you",5
"long ago and",5
"looked at his",5
"looked into the",5
"looked up at",5
"looking at it",5
"man with a",5
"manner in which",5
"matter of course",5
"may be sure",5
"me again and",5
"me all the",5
"me and said",5
"me at last",5
"me by both",5
"me from the",5
"me he was",5
"me i had",5
"me i should",5
"me if you",5
"me to understand",5
"me with it",5
"mean to say",5
"miss havisham but",5
"miss havisham to",5
"miss havisham would",5
"miss havishams room",5
"mr jaggers you",5
"mr pip he",5
"mr pocket and",5
"mr wopsle in",5
"mr wopsles greataunts",5
"much obliged to",5
"must be a",5
"must be done",5
"my dear herbert",5
"my eyes and",5
"my hair and",5
"my new clothes",5
"my sister and",5
"my sister in",5
"myself when i",5
"near the door",5
"no said he",5
"not go home",5
"not have been",5
"not much to",5
"nothing of the",5
"nothing to do",5
"oclock in the",5
"of a man",5
"of a night",5
"of an evening",5
"of bread and",5
"of having been",5
"of him the",5
"of his being",5
"of his face",5
"of his own",5
"of human nature",5
"of it as",5
"of it in",5
"of its being",5
"of mind i",5
"of mr jaggerss",5
"of that said",5
"of the above",5
"of the chair",5
"of the kind",5
"of the kitchen",5
"of the matter",5
"of the other",5
"of the place",5
"of the tide",5
"of which i",5
"on a little",5
"on by the",5
"on his leg",5
"on my hand",5
"on my own",5
"on our way",5
"on the river",5
"on the shoulder",5
"on the staircase",5
"on the very",5
"once more and",5
"one of my",5
"one or two",5
"opened the door",5
"opposite side of",5
"or three times",5
"or two of",5
"out for a",5
"out in a",5
"out of her",5
"out upon the",5
"out with a",5
"over his head",5
"over his shoulder",5
"own room and",5
"refer to it",5
"reminded me of",5
"returned the sergeant",5
"right john all",5
"said he when",5
"said herbert and",5
"said i had",5
"said i no",5
"said i was",5
"said joe in",5
"said joe with",5
"said mr wemmick",5
"said the stranger",5
"said wemmick and",5
"sat down again",5
"say no more",5
"say to me",5
"seems to me",5
"she could not",5
"she had a",5
"she was still",5
"should have felt",5
"side of human",5
"so i went",5
"so much in",5
"speak to you",5
"still looking at",5
"stood in the",5
"such a thing",5
"suit of clothes",5
"take a walk",5
"take it as",5
"taught me to",5
"thanked him and",5
"that at the",5
"that could be",5
"that he looked",5
"that he took",5
"that i began",5
"that i shall",5
"that i thought",5
"that i wished",5
"that it had",5
"that it must",5
"that made me",5
